address,type,free,reserved,staked,delegated,unclaimed,total,multiplier,final,participation
0xc366bbacdeebc699c9e89e3958adf8622e58f9f2,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc374a891cdc55d0d99e7b978ba4c6ae1cb7cc5f6,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc387da9e06aa65639706e8c0e0b8fe0584de9a84,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc3881a94d30c8e72856c7c24edf9f7a2fc370dfb,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc3982890c4a0d16aad1e32c5d7e3949593f987a0,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc398a31b8132ed0834909ab378263aefb0c6e81f,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc3a0a3dd9d954ede6ba93bfcd0c9e70b92e0b266,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc3a8781355ba67376d22f0eafa88f492fd157acf,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc3ab1b6da3add91d01b397725eb8c42ce0acde1c,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc3b7c464453a8293ba47d537cffa77dee8b46ab7,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc3bd9f48ed66ce559c94b455989a7b3eeba14f71,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc3d31b342433a5a30a81e9c40e4b1cdd750c5e8d,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc3d4ea5cae7c3749a7684f50cb78a19fcf9237d1,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc3d96cce843da7202841abeb8a01d2bcba070e38,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc3de62bf58ee9c77c664b61c0798620e5dfa4232,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc3ed8feaf358f7a48587dcef89761645a17034ad,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc3f6e18b429b6baf1bd31b1e504aee7827c7aab5,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc401b8a298de3463ae1e533736f027209a31feba,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc4037b1bf031d87d9f62fa88c816ce524907da83,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc40aae7790c1c10a8fa94aeeb653fb838c24bfee,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc40c82d5917f74c97504c5de063f7c4eb3a01750,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc40c8c35e1577e243bef4ef4d1c2eaf674d09910,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc414662323c34758a138323e9846eaba3eb3f8da,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc41d674537d2fab31e90773e3a28b85d82fa7bd6,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc4231d966280f0eb889980f91fca2c557c08ccfe,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc4353664515d7b98279a172f9305a81c5bd5893c,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc45072bbf8f40630c85e5e1a174a49b348bf4c7e,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc45ef6f09ca69b10289f5b8753d1ec971690109c,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc4625f6da5f5a35ff7d78c29589ce007a5781471,evm,0,0,0,0,88268888218045338430,88268888218045338430,1.00,88268888218045333504,C
0xc47145a82f21c5bb731e0dd419a668a5014a7037,evm,0,0,0,0,88268888218045338430,88268888218045338430,1.00,88268888218045333504,C
0xc47448ba1f6bc884348520c013d2c64cdcfffae4,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc4798b79d22630cee83b4ecb0fd98cd5ff0fbb62,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc49b6c714feaf22b12eb02a01521dab6edd1fcbd,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc4ad74a76296a90ade79390e815fbd8b72dda4b1,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc4b97fdbc00ca0d036bfd5535f7c0aa445036c94,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc4bcd2a7ea945cb18bca4ac97e322ada295f56b5,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc4bcf84bbba74f7ed07abf9e39df86bca995fca9,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc4be091956d6de5a46da308e6d2ecdda06105644,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc4dd80cddf55a3d79602dfcc013d4dc0dfe28719,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc4ed448e7d7bdd954e943954459017be63584f69,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc4f36fedd0099098969e79fea9a0b9acc237687a,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc50123c08b34a4d4014c2c86844be14486f38625,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc50b18c69b2de4465735c1b55acaa1243a4d7388,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc50e4985c3a10457cd725b05e88ddcf6fc0081d0,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc512ba5f400a6851d9e2fcebbce474b3938888ad,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc51dcd877b39646f3396350886a154ea6666b187,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc5214b9b3e1125761406d37e544cfa014abf4ee0,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc53539fd4d109840dbfe8c759ba7fc2e7200709b,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc53a9bc68202b7a370f4bf2569ffbb669da4bb81,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc56295286506b9b25d2c4f8e3b73c53a3b3db907,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc563d8cfcc4f747ddbd7b7f9b243f7ff0f4108aa,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc573b6590f4a50caade44ff4d8a924e3b71e9c77,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc577b0173688cdc11226e9895bd949cf9f78ec7b,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc58082ce53d5ecef35e91b7f79be2aba16608354,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc59b20a4e36b8d66acb1395fb4931c4bf0f0d7ac,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc59f0df06b93aa31986b1fb34e7ccc6ee51cdec2,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc5a1ea596a3738260a1b9104a51c6d5282490e0b,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc5aa216ab58291b7cfe9be87c0e46917de032907,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc5ae2c6019ccae3a07c75bc6c400e820f6cd51f5,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc5b46513ea71294ba740e115f88b697c26d25c8b,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc5bdd360739e15077650c710624b60fd4fb4126f,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc5d0bdd789041153c6ae4f4727c8a18f5a888a87,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc5e2499150062d02db45aca2454bb1e7a57b239e,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc5f6bb146924a468cb15a204fb1e3a9c55a6539d,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc603943bb6cf30946242280577e3b0ec648776f7,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc61c94ed0ce74405bec26338ad28425d26f32642,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc623aeacf8a7404ff448709db9d40dc55f7c3cad,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc6363b9eedebf3e744d0f4c6ebfe7bd127b6716c,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc63e60e942a79e92a3a2a91b481b983253c8532a,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc650d1bb1e8a57bd5db2b77f8cbe3e9d8cc5b624,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc6571c2fb66825f13b7751b1c334810d397618eb,evm,0,0,0,0,88268888218045338430,88268888218045338430,1.00,88268888218045333504,C
0xc65c14a6ef54a87421f6b0aa23d75c4b9db4ca89,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc66650b3f4e7e0015903b3619c4abb4501da2086,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc668741218d7d0f24d972cc8fb81bb7d0a122817,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc669d9fc4eb7809e744228f0291d5993e70a38ce,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc69d9e145a3e1ed40dc9ad755bfcac79797287f2,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc6a8171e1952dbc835034b83223cdf990b852237,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc6a9e7966c16572f93cc138b9fc287f748adbb36,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc6af937f20a0b5b63d7936de038ad4fca3465f8f,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc6c4076703c3f75954ac12dee15ff5422a21eadd,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc6cde7c39eb2f0f0095f41570af89efc2c1ea828,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc6dc8443651f047c3f88d114cd0c120ead06200b,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc6e330e8c09cb8192cc72f7b0b49c7b38ef2efa2,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc6e6362a9f92d6dc4611cfb98214f366f8963bb0,evm,0,0,0,0,88268888218045338430,88268888218045338430,1.00,88268888218045333504,C
0xc713ad7305ec2eb9d8d7654190ac359293a22968,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc71eb37abd97627ed67e6619fe65128b252a4112,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc71f1c3ae9ebb8c14fbd10621266865c9a99e443,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc722bf812aeef2cb30bd66b86647deb4da3a4734,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc7286e4c7a301db47323c2ab4972480c28d10b53,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc7432cce3c68ff2f33ab2ebed18b465e7811d3ca,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc751884a372671ec00047c4ede89b2994d49607f,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc75351763dc9ada13289b89a290f7485df67358e,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc754f9c02da8fab115ba3397978d0caf45870fd1,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc756e9b66be1dc7989708b7843344e0ae30a2c07,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc75c1f836b659b0864ef3f122ff6c400ec171c9f,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc766187bc0c3354fcc402c06e31df7f5f8949eba,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc77d87dec858a478e9d367c17ed46c7bf6886d3c,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc78620ea005095195fe88b16f702f7fc477d597f,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc78a748dccbd806ae782eb3b8590ae7d162e5a90,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc78fee546934873f12c73c126430ca4511cff1f8,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc7983017a124a36cdcd03a650e79f5c34ac67179,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc79c783280843a73df9ee49f1781e6951e7b64c9,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc7aade1e4b16e5aab808d4df18875cd9a7fcda72,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc7af52ce1d246a4ebf8a085c0a220f1541736a92,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc7b51a1637f86f130686eebd1aae67c051888351,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc7b740b68e4fa6c27688576f87ad49b0ed5b447d,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc7ba26287817fcaa026c6fee5652c97fb99ac4de,evm,0,0,0,0,88268888218045338430,88268888218045338430,1.00,88268888218045333504,C
0xc7c37b0c7af5af560bf31b0bcbfec04b97361275,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc7cb0203a82e9eb3725b78ccbbc84b1426d48ee8,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc7d96876eefef9d9f650f2bdc720342f96f07fb8,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc7d970c38055892b93735c1746eacf64db2001b1,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc7efdee3df8b2dbe02aff4754cb93d7ef47217ce,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc80aca56ea2447dc9721c39cdd22ae565e106326,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc8145caf71b4af6c6cc682fc7e1a41c8769c6e86,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc8248ff16e2cb1dce3ad4667453d401d221d14a7,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc82b0052be262504b3a2f484259aff228b2a19d0,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc82cfa98b37e3717857ad59ebe234ce01611d9bb,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc85f1ae611343ea0e19ca191adbd387204aea321,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc872ba3a62f5edc49087a498252b4865a19ed9e4,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc8771e792dc5a91b26902dc742c58c93948dae9a,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc877b99026a003a0263949aaceb322b7497a3572,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc879a2a970827f89370550da8e22ceb718df7ef3,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc87b106546fe4c6d7687f4b1bdcc61f28461d434,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc87c01a3e6cbe06277b7505d178671c784c004d6,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc87fa1347ee69873528aedb72524801deaff85b2,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc893f1fe64e55373eb991ce5c252eb24ccfb2b93,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc896e1a011da8dbd80d78454346ad57f0222ad6d,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc8a5a740437649a1fabd354614e9cc2831491734,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc8a74b57d385d75b0c71bc184009b9ffd5237ebd,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc8b18ffc0e964b1810cb1b4ad030eb725c763150,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc8cd685b8e42bd6689bb397f24e84a6cc7f2680d,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc8d9902594710766683d97f89e3055038e9812c5,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc8d9b774f920382e9b69900c9506e7126d3ee899,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc8e50e1c727e6767ec36e8400eb2fd67a7df914c,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc8e99360d5b672d66610b0db0807611fe954ccf9,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc8f01c8b2222333c7ba4b60ca0cf1c4f1c3628bd,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc8f6b14cf78c5947c0088b5b7ff7e694c23dcd07,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc8f8745acd12383e141f988cd1867241364e45d5,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc917c78a3199196356f2afb8447480f29183bbcc,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc91c58ece01d01f88a37656af8afadcae0d6bce6,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc92d794fbef8a1f10a146f146ce2d08a5cc8d40d,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc92e3ef40cf3e8a7e2a3e3de5a586ae44f75cde6,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc935d492531f2c09022e8a8c4e90030effe547b8,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc93f0baa5982f9749a5182318603a36456e54a2b,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc9414ff6e5a07304575ff3820952837a40deb68d,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc948ac326d8f480db9ff99bf17542b9bf3459751,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc94987ac534ae5a519da9b4a43c14c923ce6f2ef,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc954ce4ba07bb3f9fed2eba643ef0c0cf30c5b10,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc95ed3844cfc92e68ab7b0cd72e832a3f6eb0259,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc96e759df7720b30d2dcc2b0ebb10bb5bd4fe653,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc99b2a9b9fc17a3c46bbc580df1d11003436bf21,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc99d3cf3f12ff45368cd25c4b487ba455f20449a,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc9a5928c6b6fd10858eccc721582c42e8b2ede59,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc9d40065c7ca03cee6ec5fd7497a8c200619d5c6,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc9d93352039fdea9f3645f82ba53be4ac3a9aaa3,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xc9dda461be34d33ed7e085ab35a9dd2b2f37468d,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc9e07995f38e50bea32ae1d84188f6f47e183423,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xc9ef4c76d4915c2a6ee3ee711f10077535d2e2c9,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xca15f4422090f270a2385f6affe15b94661aff57,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xca317ef5f8978c36c1065184fde08d9dd7c36cfe,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xca36615c2f442b0336b11d6817ae4386428c5501,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xca3a18ff07297b4f3ef2c96874cb0f3d3c1f729a,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xca3b0347c462de891f80074e7f6181190d1c45ed,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xca46ca1150671258936ee5ee9fefe6f33212ddb0,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xca5af6cac797d2f6767dbf3c4a6f505d1dc88331,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xca5bf290128ad6c6e15a6d0a9de3ca1cb37960d0,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xca5cab4009ab5911cb6f6d353d56b4d6b108deb1,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xca615aaae9b42fc87d8b1014f1191b28953a2304,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xca7335a5f29c999cf273a0cdbb7198fdac1143d6,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xca82b94a736633b693329fad79299df5761f27f8,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xca82f6e4f04016aa1605bfb207f1faf7e24e7128,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xca838d66ee8f75964a543be287378cec561ba14f,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xca86aeb9a14f364da29dc67c7b6aa4fbc7dfb45a,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xca9eca7e34a5bc55d27948f5f2873125335bde75,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xcaab95b61f883633ebc17a5a58f349781fcfb4d9,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xcab9d4a5033e4e75a37b043437ecb262b5bdec84,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xcaba13b37b38be2a2c976012b8193bea5cf2ee4d,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xcac176951511e79dc2beb72393221f80fd27af7d,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xcaceb79aeda297a15d3383cec242568c1df5ad1b,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xcae2ebbefbc0b6b4cac3f1611b14c689470e7933,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xcae4260a8b7b667c3d718e85753da4f380abda8a,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xcae8cafd57c101b2ac4bc45d48521b2bd8579f5b,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xcafe1a77e84698c83ca8931f54a755176ef75f2c,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xcafe774c319346f2d51bd45ec8ef186205a7addd,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xcb1a72182af57d945aa4c46e2e570297bdc6a031,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xcb222a32df146ef7e3ac63725dad0fd978d33ce2,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xcb2e279b6846f8263b1559504d1773acf835e0bb,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xcb30c1af55bfa670e8d2506328928ac1d1e4aa41,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xcb31652b2566767d9bc6311d483e019f6577d8ee,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xcb31e968893db9f227bb7c04d01dd067e7dfe3ea,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xcb38c87b93332b517d048758ac95ec60746b307f,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xcb47d56265d15ecfa73e8b954bbd81453354bb43,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xcb48dc5ed4fe23197e68394ac3ce713a4fc880b9,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xcb53a818042db647cb01672751b0e4efca29cf55,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xcb55a12be421ea2864797387b796cf57d1170a1a,evm,0,0,0,0,44134444109022669215,44134444109022669215,1.00,44134444109022666752,C
0xcb5dbcfc885a096db2cb1e4029faa5359f5223b5,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xcb7e6ff0764656476f04a225b9c4f91a3eb234d6,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
0xcb813500c25ff49e6480de14f7a06cc5aa2546f4,evm,0,0,0,0,221336874723328906595,221336874723328906595,1.00,221336874723328917504,C
